x, y
2021-01-01 00:00:00,0.0007558578987150416
2021-01-01 04:00:00.383568,0.0045351473922902496
2021-01-01 08:00:00.767136,0.031746031746031744
2021-01-01 12:00:01.150704,0.17384731670445955
2021-01-01 16:00:01.534272,0.2456538170823885
2021-01-01 20:00:01.917840,0.11942554799697656
2021-01-02 00:00:02.301408,0.06878306878306878
2021-01-02 04:00:02.684976,0.05895691609977324
2021-01-02 08:00:03.068544,0.08994708994708994
2021-01-02 12:00:03.452112,0.23809523809523808
2021-01-02 16:00:03.835680,0.30385487528344673
2021-01-02 20:00:04.219248,0.15721844293272866
2021-01-03 00:00:04.602816,0.11413454270597127
2021-01-03 04:00:04.986384,0.10128495842781557
2021-01-03 08:00:05.369952,0.15721844293272866
2021-01-03 12:00:05.753520,0.3907785336356765
2021-01-03 16:00:06.137088,0.3885109599395314
2021-01-03 20:00:06.520656,0.1693121693121693
2021-01-04 00:00:06.904224,0.1073318216175359
2021-01-04 04:00:07.287792,0.10279667422524566
2021-01-04 08:00:07.671360,0.15570672713529857
2021-01-04 12:00:08.054928,0.31141345427059713
2021-01-04 16:00:08.438496,0.3204837490551776
2021-01-04 20:00:08.822064,0.17384731670445955
2021-01-05 00:00:09.205632,0.11413454270597127
2021-01-05 04:00:09.589200,0.10808767951625095
2021-01-05 08:00:09.972768,0.14814814814814814
2021-01-05 12:00:10.356336,0.2509448223733938
2021-01-05 16:00:10.739904,0.25774754346182915
2021-01-05 20:00:11.123472,0.16326530612244897
2021-01-06 00:00:11.507040,0.11337868480725624
2021-01-06 04:00:11.890608,0.1111111111111111
2021-01-06 08:00:12.274176,0.1655328798185941
2021-01-06 12:00:12.657744,0.30234315948601664
2021-01-06 16:00:13.041312,0.2925170068027211
2021-01-06 20:00:13.424880,0.19501133786848074
2021-01-07 00:00:13.808448,0.12244897959183673
2021-01-07 04:00:14.192016,0.11791383219954649
2021-01-07 08:00:14.575584,0.17913832199546487
2021-01-07 12:00:14.959152,0.32123960695389264
2021-01-07 16:00:15.342720,0.30309901738473166
