x y
-26.708333333333332 6.754931099702783e-06
-26.666666666666668 0.0
-26.625 1.3509862199405566e-05
-26.583333333333332 0.0
-26.541666666666668 0.0
-26.5 0.0
-26.458333333333332 0.0
-26.416666666666668 0.0
-26.375 0.0
-26.333333333333332 0.0
-26.291666666666668 0.0
-26.25 6.754931099702783e-06
-26.208333333333332 6.754931099702783e-06
-26.166666666666668 6.754931099702783e-06
-26.125 0.0
-26.083333333333332 0.0
-26.041666666666668 1.3509862199405566e-05
-26.0 6.754931099702783e-06
-25.958333333333332 6.754931099702783e-06
-25.916666666666668 1.3509862199405566e-05
-25.875 6.754931099702783e-06
-25.833333333333332 0.0
-25.791666666666668 0.0
-25.75 1.3509862199405566e-05
-25.708333333333332 0.0
-25.666666666666668 0.0
-25.625 2.026479329910835e-05
-25.583333333333332 0.0
-25.541666666666668 0.0
-25.5 0.0
-25.458333333333332 0.0
-25.416666666666668 0.0
-25.375 0.0
-25.333333333333332 0.0
-25.291666666666668 6.754931099702783e-06
-25.25 6.754931099702783e-06
-25.208333333333332 0.0
-25.166666666666668 2.026479329910835e-05
-25.125 0.0
-25.083333333333332 1.3509862199405566e-05
-25.041666666666668 0.0
-25.0 0.0
-24.958333333333332 0.0
-24.916666666666668 6.754931099702783e-06
-24.875 0.0
-24.833333333333332 2.026479329910835e-05
-24.791666666666668 1.3509862199405566e-05
-24.75 1.3509862199405566e-05
-24.708333333333332 0.0
-24.666666666666668 1.3509862199405566e-05
-24.625 0.0
-24.583333333333332 0.0
-24.541666666666668 0.0
-24.5 6.754931099702783e-06
-24.458333333333332 0.0
-24.416666666666668 0.0
-24.375 0.0
-24.333333333333332 0.0
-24.291666666666668 0.0
-24.25 0.0
-24.208333333333332 6.754931099702783e-06
-24.166666666666668 0.0
-24.125 0.0
-24.083333333333332 1.3509862199405566e-05
-24.041666666666668 0.0
-24.0 0.0
-23.958333333333336 0.0
-23.916666666666664 0.0
-23.875 6.754931099702783e-06
-23.833333333333336 0.0
-23.791666666666664 0.0
-23.75 6.754931099702783e-06
-23.708333333333336 0.0
-23.666666666666664 0.0
-23.625 0.0
-23.583333333333336 0.0
-23.541666666666664 0.0
-23.5 0.0
-23.458333333333336 0.0
-23.416666666666664 0.0
-23.375 0.0
-23.333333333333336 0.0
-23.291666666666664 0.0
-23.25 6.754931099702783e-06
-23.208333333333336 0.0
-23.166666666666664 6.754931099702783e-06
-23.125 0.0
-23.083333333333336 0.0
-23.041666666666664 6.754931099702783e-06
-23.0 1.3509862199405566e-05
-22.958333333333336 0.0
-22.916666666666664 6.754931099702783e-06
-22.875 0.0
-22.833333333333336 2.7019724398811132e-05
-22.791666666666664 0.0
-22.75 6.754931099702783e-06
-22.708333333333336 0.0
-22.666666666666664 0.0
-22.625 0.0
-22.583333333333336 0.0
-22.541666666666664 0.0
-22.5 0.0
-22.458333333333336 0.0
-22.416666666666664 0.0
-22.375 0.0
-22.333333333333336 0.0
-22.291666666666664 0.0
-22.25 6.754931099702783e-06
-22.208333333333336 0.0
-22.166666666666664 0.0
-22.125 6.754931099702783e-06
-22.083333333333336 6.754931099702783e-06
-22.041666666666664 0.0
-22.0 6.754931099702783e-06
-21.958333333333336 0.0
-21.916666666666664 6.754931099702783e-06
-21.875 6.754931099702783e-06
-21.833333333333336 0.0
-21.791666666666664 0.0
-21.75 6.754931099702783e-06
-21.708333333333336 6.754931099702783e-06
-21.666666666666664 0.0
-21.625 1.3509862199405566e-05
-21.583333333333336 6.754931099702783e-06
-21.541666666666664 0.0
-21.5 6.754931099702783e-06
-21.458333333333336 0.0
-21.416666666666664 0.0
-21.375 0.0
-21.333333333333336 0.0
-21.291666666666664 6.754931099702783e-06
-21.25 0.0
-21.208333333333336 6.754931099702783e-06
-21.166666666666664 0.0
-21.125 0.0
-21.083333333333336 6.754931099702783e-06
-21.041666666666664 1.3509862199405566e-05
-21.0 2.026479329910835e-05
-20.958333333333336 6.754931099702783e-06
-20.916666666666664 6.754931099702783e-06
-20.875 0.0
-20.833333333333336 2.7019724398811132e-05
-20.791666666666664 6.754931099702783e-06
-20.75 6.754931099702783e-06
-20.708333333333336 0.0
-20.666666666666664 6.754931099702783e-06
-20.625 6.754931099702783e-06
-20.583333333333336 0.0
-20.541666666666664 0.0
-20.5 0.0
-20.458333333333336 0.0
-20.416666666666664 0.0
-20.375 0.0
-20.333333333333336 6.754931099702783e-06
-20.291666666666664 6.754931099702783e-06
-20.25 2.026479329910835e-05
-20.208333333333336 6.754931099702783e-06
-20.166666666666664 0.0
-20.125 6.754931099702783e-06
-20.083333333333336 6.754931099702783e-06
-20.041666666666664 6.754931099702783e-06
-20.0 0.0
-19.958333333333336 6.754931099702783e-06
-19.916666666666664 2.7019724398811132e-05
-19.875 0.0
-19.833333333333336 2.026479329910835e-05
-19.791666666666664 6.754931099702783e-06
-19.75 6.754931099702783e-06
-19.708333333333336 2.026479329910835e-05
-19.666666666666664 6.754931099702783e-06
-19.625 6.754931099702783e-06
-19.583333333333336 0.0
-19.541666666666664 0.0
-19.5 0.0
-19.458333333333336 0.0
-19.416666666666664 0.0
-19.375 0.0
-19.333333333333336 0.0
-19.291666666666664 3.377465549851391e-05
-19.25 6.754931099702783e-06
-19.208333333333336 0.0
-19.166666666666664 1.3509862199405566e-05
-19.125 0.0
-19.083333333333336 1.3509862199405566e-05
-19.041666666666664 2.026479329910835e-05
-19.0 1.3509862199405566e-05
-18.958333333333336 1.3509862199405566e-05
-18.916666666666664 2.026479329910835e-05
-18.875 2.026479329910835e-05
-18.833333333333336 2.026479329910835e-05
-18.791666666666664 0.0
-18.75 1.3509862199405566e-05
-18.708333333333336 6.754931099702783e-06
-18.666666666666664 1.3509862199405566e-05
-18.625 2.026479329910835e-05
-18.583333333333336 0.0
-18.541666666666664 0.0
-18.5 0.0
-18.458333333333336 6.754931099702783e-06
-18.416666666666664 0.0
-18.375 6.754931099702783e-06
-18.333333333333336 0.0
-18.291666666666664 0.0
-18.25 6.754931099702783e-06
-18.208333333333336 1.3509862199405566e-05
-18.166666666666664 1.3509862199405566e-05
-18.125 1.3509862199405566e-05
-18.083333333333336 6.754931099702783e-06
-18.041666666666664 2.026479329910835e-05
-18.0 2.026479329910835e-05
-17.958333333333336 2.026479329910835e-05
-17.916666666666664 1.3509862199405566e-05
-17.875 2.026479329910835e-05
-17.833333333333336 5.4039448797622264e-05
-17.791666666666664 6.754931099702783e-06
-17.75 1.3509862199405566e-05
-17.708333333333336 6.754931099702783e-06
-17.666666666666664 6.754931099702783e-06
-17.625 0.0
-17.583333333333336 0.0
-17.541666666666664 0.0
-17.5 0.0
-17.458333333333336 0.0
-17.416666666666664 6.754931099702783e-06
-17.375 0.0
-17.333333333333336 0.0
-17.291666666666664 6.754931099702783e-06
-17.25 6.754931099702783e-06
-17.208333333333336 2.026479329910835e-05
-17.166666666666664 2.026479329910835e-05
-17.125 0.0
-17.083333333333336 4.728451769791948e-05
-17.041666666666664 1.3509862199405566e-05
-17.0 2.026479329910835e-05
-16.958333333333336 6.754931099702783e-06
-16.916666666666664 0.0
-16.875 2.026479329910835e-05
-16.833333333333336 1.3509862199405566e-05
-16.791666666666664 2.026479329910835e-05
-16.75 1.3509862199405566e-05
-16.708333333333336 6.754931099702783e-06
-16.666666666666664 6.754931099702783e-06
-16.625 0.0
-16.583333333333336 0.0
-16.541666666666664 1.3509862199405566e-05
-16.5 6.754931099702783e-06
-16.458333333333336 0.0
-16.416666666666664 0.0
-16.375 6.754931099702783e-06
-16.333333333333336 6.754931099702783e-06
-16.291666666666664 6.754931099702783e-06
-16.25 1.3509862199405566e-05
-16.208333333333336 1.3509862199405566e-05
-16.166666666666664 6.754931099702783e-06
-16.125 6.754931099702783e-06
-16.083333333333336 2.026479329910835e-05
-16.041666666666664 2.026479329910835e-05
-16.0 2.026479329910835e-05
-15.958333333333332 6.754931099702783e-06
-15.916666666666668 6.754931099702783e-06
-15.875 2.026479329910835e-05
-15.833333333333332 1.3509862199405566e-05
-15.791666666666668 4.05295865982167e-05
-15.75 1.3509862199405566e-05
-15.708333333333332 0.0
-15.666666666666668 0.0
-15.625 0.0
-15.583333333333332 0.0
-15.541666666666668 6.754931099702783e-06
-15.5 0.0
-15.458333333333332 0.0
-15.416666666666668 0.0
-15.375 0.0
-15.333333333333332 6.754931099702783e-06
-15.291666666666668 1.3509862199405566e-05
-15.25 6.754931099702783e-06
-15.208333333333332 0.0
-15.166666666666668 6.754931099702783e-06
-15.125 0.0
-15.083333333333332 4.728451769791948e-05
-15.041666666666668 5.4039448797622264e-05
-15.0 9.456903539583897e-05
-14.958333333333332 9.456903539583897e-05
-14.916666666666668 6.754931099702783e-05
-14.875 8.781410429613618e-05
-14.833333333333332 0.00012158875979465009
-14.791666666666668 1.3509862199405566e-05
-14.75 3.377465549851391e-05
-14.708333333333332 1.3509862199405566e-05
-14.666666666666668 1.3509862199405566e-05
-14.625 2.026479329910835e-05
-14.583333333333332 0.0
-14.541666666666668 0.0
-14.5 6.754931099702783e-06
-14.458333333333332 0.0
-14.416666666666668 6.754931099702783e-06
-14.375 0.0
-14.333333333333332 6.754931099702783e-06
-14.291666666666668 0.0
-14.25 1.3509862199405566e-05
-14.208333333333332 1.3509862199405566e-05
-14.166666666666668 1.3509862199405566e-05
-14.125 1.3509862199405566e-05
-14.083333333333332 2.7019724398811132e-05
-14.041666666666668 6.754931099702783e-06
-14.0 4.05295865982167e-05
-13.958333333333332 2.7019724398811132e-05
-13.916666666666668 2.7019724398811132e-05
-13.875 1.3509862199405566e-05
-13.833333333333332 2.7019724398811132e-05
-13.791666666666668 3.377465549851391e-05
-13.75 2.026479329910835e-05
-13.708333333333332 0.0
-13.666666666666668 1.3509862199405566e-05
-13.625 0.0
-13.583333333333332 6.754931099702783e-06
-13.541666666666668 0.0
-13.5 0.0
-13.458333333333332 0.0
-13.416666666666668 0.0
-13.375 6.754931099702783e-06
-13.333333333333332 6.754931099702783e-06
-13.291666666666668 0.0
-13.25 1.3509862199405566e-05
-13.208333333333332 0.0
-13.166666666666668 2.026479329910835e-05
-13.125 1.3509862199405566e-05
-13.083333333333332 1.3509862199405566e-05
-13.041666666666668 2.7019724398811132e-05
-13.0 2.7019724398811132e-05
-12.958333333333332 2.7019724398811132e-05
-12.916666666666668 3.377465549851391e-05
-12.875 6.754931099702783e-06
-12.833333333333332 0.0
-12.791666666666668 6.754931099702783e-06
-12.75 3.377465549851391e-05
-12.708333333333332 6.754931099702783e-06
-12.666666666666668 0.0
-12.625 6.754931099702783e-06
-12.583333333333332 0.0
-12.541666666666668 0.0
-12.5 0.0
-12.458333333333332 0.0
-12.416666666666668 0.0
-12.375 1.3509862199405566e-05
-12.333333333333332 1.3509862199405566e-05
-12.291666666666668 2.026479329910835e-05
-12.25 0.0
-12.208333333333332 0.0
-12.166666666666668 0.0
-12.125 2.7019724398811132e-05
-12.083333333333332 2.7019724398811132e-05
-12.041666666666668 5.4039448797622264e-05
-12.0 2.026479329910835e-05
-11.958333333333332 2.7019724398811132e-05
-11.916666666666668 2.026479329910835e-05
-11.875 4.05295865982167e-05
-11.833333333333332 4.05295865982167e-05
-11.791666666666668 0.0
-11.75 6.754931099702783e-06
-11.708333333333332 2.7019724398811132e-05
-11.666666666666668 6.754931099702783e-06
-11.625 0.0
-11.583333333333332 6.754931099702783e-06
-11.541666666666668 1.3509862199405566e-05
-11.5 0.0
-11.458333333333332 6.754931099702783e-06
-11.416666666666668 0.0
-11.375 6.754931099702783e-06
-11.333333333333332 6.754931099702783e-06
-11.291666666666668 1.3509862199405566e-05
-11.25 6.754931099702783e-06
-11.208333333333332 1.3509862199405566e-05
-11.166666666666668 2.026479329910835e-05
-11.125 6.754931099702783e-06
-11.083333333333332 2.7019724398811132e-05
-11.041666666666668 6.754931099702783e-06
-11.0 5.4039448797622264e-05
-10.958333333333332 3.377465549851391e-05
-10.916666666666668 2.026479329910835e-05
-10.875 1.3509862199405566e-05
-10.833333333333332 4.05295865982167e-05
-10.791666666666668 0.0
-10.75 1.3509862199405566e-05
-10.708333333333332 0.0
-10.666666666666668 0.0
-10.625 0.0
-10.583333333333332 6.754931099702783e-06
-10.541666666666668 0.0
-10.5 0.0
-10.458333333333332 6.754931099702783e-06
-10.416666666666668 0.0
-10.375 6.754931099702783e-06
-10.333333333333332 6.754931099702783e-06
-10.291666666666668 0.0
-10.25 0.0
-10.208333333333332 2.7019724398811132e-05
-10.166666666666668 2.7019724398811132e-05
-10.125 1.3509862199405566e-05
-10.083333333333332 3.377465549851391e-05
-10.041666666666668 2.026479329910835e-05
-10.0 3.377465549851391e-05
-9.958333333333332 5.4039448797622264e-05
-9.916666666666668 0.0
-9.875 4.05295865982167e-05
-9.833333333333332 2.026479329910835e-05
-9.791666666666668 1.3509862199405566e-05
-9.75 2.026479329910835e-05
-9.708333333333332 0.0
-9.666666666666668 0.0
-9.625 6.754931099702783e-06
-9.583333333333332 2.026479329910835e-05
-9.541666666666668 0.0
-9.5 0.0
-9.458333333333332 0.0
-9.416666666666668 0.0
-9.375 0.0
-9.333333333333332 2.026479329910835e-05
-9.291666666666668 0.0
-9.25 6.754931099702783e-06
-9.208333333333332 2.7019724398811132e-05
-9.166666666666668 4.05295865982167e-05
-9.125 1.3509862199405566e-05
-9.083333333333332 2.7019724398811132e-05
-9.041666666666668 3.377465549851391e-05
-9.0 3.377465549851391e-05
-8.958333333333332 2.7019724398811132e-05
-8.916666666666668 2.7019724398811132e-05
-8.875 4.05295865982167e-05
-8.833333333333332 6.754931099702783e-06
-8.791666666666668 6.754931099702783e-06
-8.75 6.754931099702783e-06
-8.708333333333332 2.7019724398811132e-05
-8.666666666666668 2.026479329910835e-05
-8.625 6.754931099702783e-06
-8.583333333333332 2.026479329910835e-05
-8.541666666666668 2.026479329910835e-05
-8.5 0.0
-8.458333333333332 0.0
-8.416666666666668 6.754931099702783e-06
-8.375 0.0
-8.333333333333332 6.754931099702783e-06
-8.291666666666668 0.0
-8.25 1.3509862199405566e-05
-8.208333333333332 3.377465549851391e-05
-8.166666666666668 6.754931099702783e-06
-8.125 2.026479329910835e-05
-8.083333333333332 2.7019724398811132e-05
-8.041666666666668 4.05295865982167e-05
-8.0 6.754931099702783e-06
-7.958333333333332 2.7019724398811132e-05
-7.916666666666668 3.377465549851391e-05
-7.875 4.728451769791948e-05
-7.833333333333332 1.3509862199405566e-05
-7.791666666666668 4.728451769791948e-05
-7.75 5.4039448797622264e-05
-7.708333333333332 2.026479329910835e-05
-7.666666666666668 1.3509862199405566e-05
-7.625 2.026479329910835e-05
-7.583333333333332 2.026479329910835e-05
-7.541666666666668 6.754931099702783e-06
-7.5 1.3509862199405566e-05
-7.458333333333332 6.754931099702783e-06
-7.416666666666668 1.3509862199405566e-05
-7.375 2.7019724398811132e-05
-7.333333333333332 1.3509862199405566e-05
-7.291666666666668 6.754931099702783e-06
-7.25 2.026479329910835e-05
-7.208333333333332 2.7019724398811132e-05
-7.166666666666668 3.377465549851391e-05
-7.125 6.754931099702783e-05
-7.083333333333332 4.728451769791948e-05
-7.041666666666668 4.728451769791948e-05
-7.0 4.728451769791948e-05
-6.958333333333332 4.728451769791948e-05
-6.916666666666668 3.377465549851391e-05
-6.875 6.754931099702783e-06
-6.833333333333332 4.05295865982167e-05
-6.791666666666668 3.377465549851391e-05
-6.75 2.026479329910835e-05
-6.708333333333332 1.3509862199405566e-05
-6.666666666666668 6.754931099702783e-06
-6.625 2.026479329910835e-05
-6.583333333333332 6.754931099702783e-06
-6.541666666666668 0.0
-6.5 1.3509862199405566e-05
-6.458333333333332 6.754931099702783e-06
-6.416666666666668 6.754931099702783e-06
-6.375 6.754931099702783e-06
-6.333333333333332 0.0
-6.291666666666668 1.3509862199405566e-05
-6.25 4.05295865982167e-05
-6.208333333333332 3.377465549851391e-05
-6.166666666666668 1.3509862199405566e-05
-6.125 2.7019724398811132e-05
-6.083333333333332 5.4039448797622264e-05
-6.041666666666668 3.377465549851391e-05
-6.0 8.10591731964334e-05
-5.958333333333332 8.10591731964334e-05
-5.916666666666668 2.026479329910835e-05
-5.875 4.05295865982167e-05
-5.833333333333332 1.3509862199405566e-05
-5.791666666666668 2.7019724398811132e-05
-5.75 1.3509862199405566e-05
-5.708333333333332 2.026479329910835e-05
-5.666666666666668 3.377465549851391e-05
-5.625 0.0
-5.583333333333332 1.3509862199405566e-05
-5.541666666666668 0.0
-5.5 0.0
-5.458333333333332 0.0
-5.416666666666668 0.0
-5.375 6.754931099702783e-06
-5.333333333333332 1.3509862199405566e-05
-5.291666666666668 4.728451769791948e-05
-5.25 4.728451769791948e-05
-5.208333333333332 4.05295865982167e-05
-5.166666666666668 4.728451769791948e-05
-5.125 4.728451769791948e-05
-5.083333333333332 4.05295865982167e-05
-5.041666666666668 4.05295865982167e-05
-5.0 5.4039448797622264e-05
-4.958333333333332 2.7019724398811132e-05
-4.916666666666668 4.05295865982167e-05
-4.875 4.728451769791948e-05
-4.833333333333332 4.05295865982167e-05
-4.791666666666668 6.0794379897325045e-05
-4.75 4.05295865982167e-05
-4.708333333333332 4.05295865982167e-05
-4.666666666666668 1.3509862199405566e-05
-4.625 6.754931099702783e-06
-4.583333333333332 6.754931099702783e-06
-4.541666666666668 2.026479329910835e-05
-4.5 0.0
-4.458333333333332 6.754931099702783e-06
-4.416666666666668 0.0
-4.375 6.754931099702783e-06
-4.333333333333332 0.0
-4.291666666666668 6.754931099702783e-06
-4.25 4.05295865982167e-05
-4.208333333333332 2.026479329910835e-05
-4.166666666666668 4.728451769791948e-05
-4.125 4.05295865982167e-05
-4.083333333333332 4.728451769791948e-05
-4.041666666666668 8.10591731964334e-05
-4.0 9.456903539583897e-05
-3.958333333333332 7.430424209673061e-05
-3.916666666666668 0.00011483382869494732
-3.875 7.430424209673061e-05
-3.833333333333332 3.377465549851391e-05
-3.791666666666668 9.456903539583897e-05
-3.75 2.7019724398811132e-05
-3.708333333333332 3.377465549851391e-05
-3.666666666666668 1.3509862199405566e-05
-3.625 2.026479329910835e-05
-3.583333333333332 1.3509862199405566e-05
-3.541666666666668 0.0
-3.5 6.754931099702783e-06
-3.458333333333332 1.3509862199405566e-05
-3.416666666666668 6.754931099702783e-06
-3.375 2.026479329910835e-05
-3.333333333333332 6.754931099702783e-06
-3.291666666666668 2.026479329910835e-05
-3.25 6.754931099702783e-06
-3.208333333333332 2.7019724398811132e-05
-3.166666666666668 5.4039448797622264e-05
-3.125 8.781410429613618e-05
-3.083333333333332 4.05295865982167e-05
-3.041666666666668 6.754931099702783e-05
-3.0 6.754931099702783e-05
-2.958333333333332 8.10591731964334e-05
-2.916666666666668 6.754931099702783e-05
-2.875 8.10591731964334e-05
-2.833333333333332 7.430424209673061e-05
-2.791666666666668 4.728451769791948e-05
-2.75 4.728451769791948e-05
-2.708333333333332 4.728451769791948e-05
-2.666666666666668 8.10591731964334e-05
-2.625 1.3509862199405566e-05
-2.583333333333332 4.05295865982167e-05
-2.541666666666668 6.754931099702783e-06
-2.5 2.026479329910835e-05
-2.458333333333332 1.3509862199405566e-05
-2.416666666666668 2.026479329910835e-05
-2.375 2.026479329910835e-05
-2.333333333333332 3.377465549851391e-05
-2.291666666666668 2.026479329910835e-05
-2.25 3.377465549851391e-05
-2.208333333333332 4.728451769791948e-05
-2.166666666666668 8.10591731964334e-05
-2.125 8.781410429613618e-05
-2.083333333333332 4.728451769791948e-05
-2.041666666666668 0.00012158875979465009
-2.0 8.10591731964334e-05
-1.9583333333333321 0.00013509862199405565
-1.9166666666666679 0.00017562820859227235
-1.875 0.00011483382869494732
-1.8333333333333321 8.781410429613618e-05
-1.7916666666666679 8.10591731964334e-05
-1.75 0.00012834369089435288
-1.7083333333333321 9.456903539583897e-05
-1.6666666666666679 8.781410429613618e-05
-1.625 6.0794379897325045e-05
-1.5833333333333321 6.754931099702783e-05
-1.5416666666666679 3.377465549851391e-05
-1.5 1.3509862199405566e-05
-1.4583333333333321 2.7019724398811132e-05
-1.4166666666666679 2.7019724398811132e-05
-1.375 2.026479329910835e-05
-1.3333333333333321 7.430424209673061e-05
-1.2916666666666679 1.3509862199405566e-05
-1.25 8.781410429613618e-05
-1.2083333333333321 9.456903539583897e-05
-1.1666666666666679 0.00012158875979465009
-1.125 0.00017562820859227235
-1.0833333333333321 0.00018238313969197513
-1.0416666666666679 0.00020940286409078628
-1.0 0.00033099162388543636
-0.9583333333333321 0.00024993245068900295
-0.9166666666666679 0.00034450148608484196
-0.875 0.0003174817616860308
-0.8333333333333321 0.0003174817616860308
-0.7916666666666679 0.00033099162388543636
-0.75 0.00030397189948662526
-0.7083333333333321 0.00034450148608484196
-0.6666666666666679 0.0003985409348824642
-0.625 0.00034450148608484196
-0.5833333333333321 0.0002837071061875169
-0.5416666666666679 0.0002769521750878141
-0.5 0.0005268846257768171
-0.45833333333333215 0.0003174817616860308
-0.41666666666666785 0.00029046203728721966
-0.375 0.00021615779519048906
-0.33333333333333215 0.0001958930018913807
-0.29166666666666785 0.0002837071061875169
-0.25 0.00044582545258038366
-0.20833333333333215 0.0005539043501756282
-0.16666666666666785 0.0007362874898676034
-0.125 0.0014455552553363955
-0.08333333333333215 0.002215617400702513
-0.04166666666666785 0.00458659821669819
0.0 0.16881248311267225
0.0416666666666643 0.05282356119967576
0.0833333333333357 0.04343420697108889
0.125 0.027364225884895975
0.1666666666666643 0.01813023507160227
0.2083333333333357 0.013246419886517157
0.25 0.011017292623615239
0.2916666666666643 0.011010537692515537
0.3333333333333357 0.012712780329640638
0.375 0.015887597946500947
0.4166666666666643 0.018170764658200486
0.4583333333333357 0.018778708457173738
0.5 0.01883274790597136
0.5416666666666643 0.018380167522291272
0.5833333333333357 0.016961631991353688
0.625 0.017069710888948934
0.6666666666666643 0.014718994866252364
0.7083333333333357 0.013921912996487436
0.75 0.013854363685490407
0.7916666666666643 0.013428803026209133
0.8333333333333357 0.013064036746825183
0.875 0.013651715752499325
0.9166666666666643 0.012233180221561741
0.9583333333333357 0.013246419886517157
1.0 0.011740070251283437
1.0416666666666643 0.00822750607943799
1.0833333333333357 0.00633612537152121
1.125 0.004991894082680357
1.1666666666666643 0.0036544177249392055
1.2083333333333357 0.003053228857065658
1.25 0.0025060794379897326
1.2916666666666643 0.002431775195893002
1.3333333333333357 0.0027830316130775467
1.375 0.0032153472034585247
1.4166666666666643 0.003613888138340989
1.4583333333333357 0.004269116455012159
1.5 0.00429613617941097
1.5416666666666643 0.004721696838692245
1.5833333333333357 0.004775736287489868
1.625 0.004654147527695217
1.6666666666666643 0.004714941907592542
1.7083333333333357 0.004728451769791948
1.75 0.00490407997838422
1.7916666666666643 0.004843285598486896
1.8333333333333357 0.005302620913266685
1.875 0.0055052688462577685
1.9166666666666643 0.005187787084571738
1.9583333333333357 0.005545798432855985
2.0 0.004620372872196704
2.0416666666666643 0.003681437449338017
2.0833333333333357 0.0032356119967576332
2.125 0.002343961091596866
2.1666666666666643 0.0015603890840313428
2.2083333333333357 0.0014185355309375845
2.25 0.0012091326668467982
2.2916666666666643 0.001087543907052148
2.3333333333333357 0.0013847608754390705
2.375 0.001587408808430154
2.4166666666666643 0.0018913807079167792
2.4583333333333357 0.00220886246960281
2.5 0.002465549851391516
2.5416666666666643 0.0024385301269927045
2.5833333333333357 0.002708727370980816
2.625 0.002553363955687652
2.6666666666666643 0.0028235611996757634
2.7083333333333357 0.0029113753039718996
2.75 0.003039718994866252
2.7916666666666643 0.0029316400972710078
2.8333333333333357 0.002924885166171305
2.875 0.0030937584436638746
2.9166666666666643 0.003174817616860308
2.9583333333333357 0.0031207781680626856
3.0 0.0023912456092947854
3.0416666666666643 0.0018170764658200487
3.0833333333333357 0.0015941637395298568
3.125 0.001276681977843826
3.1666666666666643 0.0011415833558497703
3.2083333333333357 0.0008646311807619562
3.25 0.0007903269386652256
3.2916666666666643 0.0007768170764658201
3.3333333333333357 0.0007497973520670089
3.375 0.0009929748716563092
3.4166666666666643 0.0013239664955417454
3.4583333333333357 0.0012631721156444204
3.5 0.0014252904620372872
3.5416666666666643 0.0014455552553363955
3.5833333333333357 0.0015806538773304511
3.625 0.0016346933261280735
3.6666666666666643 0.0016414482572277762
3.7083333333333357 0.001776546879221832
3.75 0.0017697919481221291
3.7916666666666643 0.001803566603620643
3.8333333333333357 0.0021075385031072685
3.875 0.002046744123209943
3.9166666666666643 0.0019184004323155905
3.9583333333333357 0.0019859497433126184
